Objects;V;S;R;G;d;W1;W2;W3;W4;W5;W6;W7;W8;D1;D2;D3;D4;D5;D6;D7;D8;WO1;WO2;WO3;WO4;WO5;WO6;WN1;WN2;WN3;WN4;WN5;WN6;IW1;IW2;IW3;IW4;CW1;CW2;CW3;CW4;CW5;CW6;CW7;CW8;ID1;ID2;ID3;ID4;CD1;CD2;CD3;CD4;CD5;CD6;CD7;CD8;HL1;HL2;A;CP;POL;MW;FLEX;FLEX_RB;NCC;DIFF;SE;SE0;SE1;LOGP n-Oct;LOGP c-Hex;PSA;HSA;PSAR;PHSAR;LgD5;LgD6;LgD7;LgD7.5;LgD8;LgD9;LgD10;AUS7.4;%FU4;%FU5;%FU6;%FU7;%FU8;%FU9;%FU10;SOLY;LgS3;LgS4;LgS5;LgS6;LgS7;LgS7.5;LgS8;LgS9;LgS10;LgS11;MpKaA;mpKaB;PB;VD;CACO2;SKIN;MetStab;HTSflag;C1;C2;C3;C4;C5;P1;P2;P3;P4;P5;EMDIF;EMDIS;Sdry/S;Spol/S;FLEX_PT;PAINS;CUSTOM
4-chlorobenzotrifluoride_c2;364.0;271.562;1.34039;1.15605;0.496029;797.25;506.0;267.5;123.375;42.75;0.0;0.0;0.0;149.75;66.5;32.625;17.25;6.5;3.625;1.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;325.625;140.0;45.375;0.0;0.0;0.0;0.182564;0.556483;0.92655;0.0;2.93579;1.86329;0.985041;0.454316;0.157423;0.0;0.0;0.0;0.155498;0.23656;0.255253;0.352526;0.551439;0.244879;0.120138;0.0635214;0.0239356;0.0133487;0.004603;0.0009206;1.31034;0.0;6.03422;0.736055;13.924;180.555;0.152326;0.152326;0;0.90727;3.65453;3.65453;0.0;3.62507;3.832;5.1;266.462;0.0187802;0.0191397;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;-2.66557;;;78.8945;0.366107;1.3905;-1.66263;70.8593;0;0.0909091;0.0909091;0.0909091;0.363636;0;0;0.0;0.0;0.0;0.0;4.34776;1.35895;0.620552;0.379448;0.116082;0;
4-chlorobenzotrifluoride_c3;363.375;274.259;1.32493;1.17533;0.496882;798.75;511.0;269.5;122.875;43.0;0.0;0.0;0.0;147.75;64.75;30.375;16.875;6.625;3.875;1.75;0.75;0.0;0.0;0.0;0.0;0.0;0.0;324.25;139.25;44.5;0.125;0.0;0.0;0.167636;0.522455;0.868291;0.0;2.91239;1.8632;0.982648;0.448025;0.156786;0.0;0.0;0.0;0.162596;0.248442;0.258084;0.303743;0.538724;0.236091;0.110753;0.0615294;0.024156;0.014129;0.00638083;0.00273464;1.41564;0.0;6.00631;0.655838;13.924;180.555;0.147869;0.147869;0;0.905341;3.65453;3.65453;0.0;3.62507;3.832;5.1;269.159;0.0185956;0.0189479;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;-2.65184;;;78.2536;0.393757;1.39256;-1.69385;70.8431;0;0.0909091;0.0909091;0.0909091;0.363636;0;0;0.0;0.0;0.0;0.0;4.34776;1.35901;0.61834;0.38166;0.116082;0;
4-chlorobenzotrifluoride_c4;365.875;272.243;1.34393;1.15445;0.493487;788.75;505.125;266.375;124.625;44.125;0.0;0.0;0.0;146.25;65.5;30.25;16.625;6.5;4.0;2.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;327.875;138.875;43.875;0.0;0.0;0.0;0.168699;0.52761;0.871556;0.0;2.89723;1.85542;0.978445;0.457771;0.162079;0.0;0.0;0.0;0.161957;0.24675;0.26496;0.304296;0.537204;0.240594;0.111114;0.0610667;0.0238757;0.0146928;0.00734638;0.00275489;1.45868;0.0;6.00621;0.646197;13.924;180.555;0.144093;0.144093;0;0.901755;3.65453;3.65453;0.0;3.62507;3.832;5.1;267.143;0.0187333;0.0190909;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;-2.66103;;;78.5714;0.408108;1.39492;-1.69516;70.6075;0;0.0909091;0.0909091;0.0909091;0.363636;0;0;0.0;0.0;0.0;0.0;4.34776;1.35899;0.612578;0.387422;0.116082;0;
4-chlorobenzotrifluoride_c5;361.375;264.718;1.36513;1.1207;0.499632;801.0;509.25;265.875;123.375;43.125;0.0;0.0;0.0;149.125;64.25;30.25;16.75;4.625;1.625;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;328.625;139.625;46.25;0.0;0.0;0.0;0.188165;0.572865;0.958974;0.0;3.02586;1.92375;1.00437;0.466062;0.162909;0.0;0.0;0.0;0.152812;0.232794;0.233356;0.376421;0.563335;0.242711;0.114273;0.0632749;0.0174714;0.00613861;0.0028332;0.0;1.42562;0.0;6.15489;0.678282;13.924;180.555;0.149522;0.149522;0;0.915927;3.65453;3.65453;0.0;3.62507;3.832;5.1;259.618;0.0192658;0.0196443;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;3.62507;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;-2.64442;;;78.9161;0.351987;1.37361;-1.65577;70.5942;0;0.0909091;0.0909091;0.0909091;0.363636;0;0;0.0;0.0;0.0;0.0;4.34776;1.35897;0.619567;0.380433;0.116082;0;
4-fluoroantipyrine_c0;482.25;342.738;1.40705;1.23721;0.427613;937.0;565.25;287.25;118.25;56.875;17.125;6.25;0.0;175.75;82.75;48.75;28.0;20.125;16.5;12.5;8.5;0.0;0.0;0.0;0.0;0.0;0.0;356.75;144.25;63.625;19.75;4.75;0.0;0.141362;0.428976;0.854092;1.75068;2.73387;1.64922;0.838104;0.345016;0.165943;0.0499653;0.0182355;0.0;0.0663899;0.0838144;0.0986797;0.0949779;0.512782;0.241438;0.142237;0.0816951;0.0587183;0.0481417;0.036471;0.0248003;1.16667;0.611607;4.20223;2.38537;21.301;206.216;0.209436;0.069812;0;0.829417;5.80545;5.80545;0.0;0.437033;1.176;28.49;314.248;0.0831247;0.0906609;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;-2.02994;;;61.5642;0.185157;0.904573;-2.74323;89.6535;0;0.0;0.266667;0.0666667;0.4;0;0;0.0;0.0;0.0666667;0.0;7.24444;1.20621;0.656361;0.327765;0.305762;0;
4-fluoroantipyrine_c1;478.875;337.552;1.41867;1.21776;0.430626;919.625;552.125;281.75;117.0;55.25;16.875;5.5;0.0;175.5;82.625;50.0;27.875;20.5;16.5;12.875;8.25;0.0;0.0;0.0;0.0;0.0;0.0;353.25;139.625;65.5;19.25;5.0;0.0;0.145098;0.443472;0.863849;1.77663;2.7244;1.63567;0.834686;0.346613;0.163679;0.0499923;0.0162938;0.0;0.0658888;0.0857225;0.101616;0.105201;0.51992;0.244777;0.148125;0.0825799;0.0607314;0.0488814;0.0381423;0.0244407;1.105;0.605381;4.22505;2.41768;21.301;206.216;0.207077;0.0690256;0;0.832071;5.80545;5.80545;0.0;0.437033;1.176;28.49;309.062;0.0844018;0.0921822;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;-2.01916;;;62.1545;0.193589;0.915692;-2.72956;90.0584;0;0.0;0.266667;0.0666667;0.4;0;0;0.0;0.0;0.0666667;0.0;7.24444;1.20598;0.665498;0.329283;0.305762;0;
4-fluoroantipyrine_c2;482.625;343.798;1.4038;1.242;0.42728;935.625;561.625;284.875;119.25;56.375;16.875;6.375;0.0;174.875;79.875;48.625;26.125;18.25;14.0;11.125;8.0;0.0;0.0;0.0;0.0;0.0;0.0;353.375;142.875;63.5;20.0;4.5;0.0;0.138745;0.426805;0.839824;1.76846;2.72143;1.63359;0.82861;0.34686;0.163977;0.049084;0.0185428;0.0;0.0665262;0.085287;0.102346;0.0996586;0.508655;0.232331;0.141435;0.0759893;0.0530834;0.0407215;0.0323591;0.0232694;1.15938;0.645933;4.16991;2.28168;21.301;206.216;0.209102;0.0697006;0;0.830519;5.80545;5.80545;0.0;0.437033;1.176;28.49;315.309;0.0828683;0.090356;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;-2.00665;;;60.4204;0.164418;0.905675;-2.71372;88.516;0;0.0;0.266667;0.0666667;0.4;0;0;0.0;0.0;0.0666667;0.0;7.24444;1.20619;0.651079;0.329517;0.305762;0;
4-fluoroantipyrine_c3;481.25;344.091;1.39861;1.24713;0.428501;920.875;553.75;283.375;118.375;56.875;15.875;5.5;0.0;176.875;81.0;46.875;28.375;20.5;14.75;11.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;351.375;140.25;63.5;19.125;5.25;0.0;0.137474;0.424369;0.826765;1.78001;2.67626;1.60931;0.823547;0.344023;0.165291;0.0461361;0.0159842;0.0;0.0674554;0.0936898;0.110298;0.129224;0.514036;0.235403;0.136229;0.0824637;0.0595773;0.0428666;0.0319683;0.0232497;1.21333;0.559471;4.19806;2.07097;21.301;206.216;0.206215;0.0687382;0;0.828213;5.80545;5.80545;0.0;0.437033;1.176;28.49;315.601;0.0827979;0.0902722;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;-2.01128;;;60.7273;0.175461;0.925566;-2.70957;88.6565;0;0.0;0.266667;0.0666667;0.4;0;0;0.0;0.0;0.0666667;0.0;7.24444;1.20623;0.657966;0.326821;0.305762;0;
4-fluoroantipyrine_c4;482.375;342.678;1.40766;1.23657;0.427502;926.625;558.375;287.75;118.25;56.625;16.875;6.0;0.0;178.5;81.625;47.125;30.375;20.875;14.625;11.0;7.375;0.0;0.0;0.0;0.0;0.0;0.0;352.375;142.5;64.75;19.5;4.75;0.0;0.140576;0.42824;0.844726;1.79762;2.70407;1.62945;0.83971;0.345076;0.165243;0.0492445;0.0175092;0.0;0.0664271;0.0917804;0.103277;0.125627;0.520898;0.238198;0.13752;0.0886401;0.0609173;0.0426786;0.0321001;0.0215217;1.20159;0.555556;4.22257;2.13766;21.301;206.216;0.189632;0.0632106;0;0.832468;5.80545;5.80545;0.0;0.437033;1.176;28.49;314.188;0.0831393;0.0906783;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;0.437033;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;-2.02051;;;61.2747;0.164908;0.916512;-2.70995;89.1168;0;0.0;0.266667;0.0666667;0.4;0;0;0.0;0.0;0.0666667;0.0;7.24444;1.20622;0.666749;0.327823;0.305762;0;
4-hydroxyalprazolam_c0;681.625;463.054;1.47202;1.3746;0.476455;1156.75;685.625;386.5;178.0;89.125;36.875;5.875;0.125;285.125;135.0;58.5;33.625;21.0;14.25;10.125;7.75;149.25;50.375;23.75;7.5;0.625;0.0;460.625;215.875;109.375;45.25;6.75;0.625;0.114925;0.371477;0.731781;0.947807;2.49809;1.48066;0.834677;0.384405;0.192472;0.0796344;0.0126875;0.000269947;0.0592771;0.0945593;0.157905;0.215313;0.615749;0.291543;0.126335;0.0726158;0.0453511;0.030774;0.0218657;0.0167367;1.5235;1.09665;5.6472;1.28784;34.565;324.764;0.269041;0.0896805;0;0.585399;16.6435;11.6287;5.01477;1.34484;2.246;61.13;401.924;0.132015;0.152094;1.34354;1.3447;1.3448;1.34475;1.34458;1.34235;1.32055;2.0;97.0808;99.7018;99.9696;99.9913;99.9422;99.428;94.5607;-3.24602;-3.12636;-3.23315;-3.24472;-3.24588;-3.24598;-3.24593;-3.24576;-3.24353;-3.22173;-3.04876;11.2402;-1.0;72.306;0.254531;0.725858;-3.13611;66.9779;0;0.0;0.208333;0.125;0.375;0;0;0.0;0.0;0.166667;0.0416667;7.05131;3.10109;0.683369;0.316631;0.185293;0;
4-hydroxyalprazolam_c1;680.5;460.346;1.47824;1.36481;0.477243;1153.5;679.375;381.625;174.75;89.5;36.75;5.375;0.125;285.0;137.375;61.0;34.125;21.0;15.5;10.5;8.125;148.5;50.5;22.75;7.625;0.625;0.0;454.625;216.5;108.25;44.625;7.5;0.625;0.11587;0.379143;0.73343;0.949868;2.50572;1.47579;0.828996;0.379606;0.194419;0.0798312;0.011676;0.000271535;0.0580422;0.091314;0.157927;0.209743;0.619099;0.298417;0.132509;0.074129;0.0456178;0.0336703;0.0228089;0.0176498;1.46721;1.07692;5.59901;1.38042;34.565;324.764;0.268674;0.089558;0;0.588515;16.6435;11.6287;5.01477;1.34484;2.246;61.13;399.216;0.132791;0.153125;1.34354;1.3447;1.3448;1.34475;1.34458;1.34235;1.32055;2.0;97.0808;99.7018;99.9696;99.9913;99.9422;99.428;94.5607;-3.26;-3.14035;-3.24714;-3.25871;-3.25987;-3.25997;-3.25992;-3.25975;-3.25751;-3.23572;-3.06274;11.2402;-1.0;72.979;0.261697;0.729968;-3.13152;67.27;0;0.0;0.208333;0.125;0.375;0;0;0.0;0.0;0.166667;0.0416667;7.05131;3.10662;0.687248;0.312752;0.185293;0;
4-hydroxyalprazolam_c2;682.5;458.323;1.48912;1.35185;0.475845;1152.25;680.375;386.0;176.75;88.25;36.75;5.75;0.125;285.125;136.625;59.75;34.75;21.25;15.375;10.25;8.25;149.5;50.625;23.625;8.0;0.5;0.0;456.25;216.875;107.75;45.125;7.25;0.625;0.113318;0.36863;0.727943;0.916551;2.51406;1.48449;0.842201;0.385645;0.19255;0.0801836;0.0125457;0.000272733;0.0591323;0.0946952;0.161729;0.210115;0.622105;0.298098;0.130367;0.0758199;0.0463647;0.0335462;0.0223641;0.0180004;1.47699;1.05755;5.61841;1.32823;34.565;324.764;0.268815;0.0896049;0;0.586425;16.6435;11.6287;5.01477;1.34484;2.246;61.13;397.193;0.133378;0.153905;1.34354;1.3447;1.3448;1.34475;1.34458;1.34235;1.32055;2.0;97.0808;99.7018;99.9696;99.9913;99.9422;99.428;94.5607;-3.27037;-3.15071;-3.25751;-3.26908;-3.27024;-3.27034;-3.27029;-3.27012;-3.26788;-3.24609;-3.07311;11.2402;-1.0;73.1972;0.276695;0.729413;-3.14542;67.1847;0;0.0;0.208333;0.125;0.375;0;0;0.0;0.0;0.166667;0.0416667;7.05131;3.10195;0.684892;0.315108;0.185293;0;
4-hydroxyalprazolam_c3;682.0;458.916;1.48611;1.35547;0.476193;1154.0;681.625;383.125;176.5;88.75;37.0;5.5;0.125;283.625;135.875;59.875;34.75;21.125;15.25;10.25;8.125;149.125;50.5;23.0;8.375;0.625;0.0;454.625;216.625;107.875;45.375;7.25;0.625;0.112751;0.369945;0.725185;0.939946;2.51462;1.48529;0.834848;0.384602;0.193391;0.0806248;0.0119848;0.000272381;0.0594212;0.0948156;0.159121;0.211972;0.618033;0.296078;0.130471;0.0757219;0.0460324;0.0332305;0.0223353;0.0177048;1.48225;1.06475;5.61995;1.32045;34.565;324.764;0.26845;0.0894833;0;0.587466;16.6435;11.6287;5.01477;1.34484;2.246;61.13;397.786;0.133205;0.153676;1.34354;1.3447;1.3448;1.34475;1.34458;1.34235;1.32055;2.0;97.0808;99.7018;99.9696;99.9913;99.9422;99.428;94.5607;-3.26401;-3.14435;-3.25115;-3.26272;-3.26388;-3.26398;-3.26393;-3.26376;-3.26152;-3.23973;-3.06675;11.2402;-1.0;73.0463;0.271693;0.728884;-3.15176;67.2903;0;0.0;0.208333;0.125;0.375;0;0;0.0;0.0;0.166667;0.0416667;7.05131;3.11137;0.684058;0.315942;0.185293;0;
4-hydroxymidazolam_c0;697.125;472.445;1.47557;1.38513;0.490251;1211.38;733.375;385.375;162.75;79.75;30.75;8.75;2.5;285.625;139.875;67.625;39.625;24.625;19.125;14.25;9.875;168.125;51.875;23.875;8.5;0.75;0.0;470.25;198.0;88.5;29.375;4.25;0.0;0.105144;0.343581;0.710359;1.08501;2.56406;1.5523;0.815704;0.344485;0.168803;0.065087;0.0185207;0.00529162;0.057409;0.0830993;0.0897634;0.0948758;0.604568;0.296066;0.143138;0.0838722;0.0521225;0.0404809;0.0301623;0.0209019;1.1793;0.776025;5.31039;1.82047;35.183;341.766;0.386566;0.128855;0;0.582481;15.2442;10.2978;4.94639;2.57848;2.401;53.9;418.545;0.114087;0.12878;2.5038;2.57041;2.57766;2.57821;2.57836;2.57814;2.57514;2.0;34.7582;84.1974;98.1577;99.8119;99.9735;99.921;99.2338;-3.79439;-2.501;-3.33574;-3.71972;-3.78632;-3.79358;-3.79413;-3.79428;-3.79405;-3.79105;-3.76211;12.1124;0.0;84.304;0.369834;0.838272;-2.94232;60.2835;0;0.0;0.2;0.16;0.36;0;0;0.0;0.04;0.12;0.0;7.36085;4.85499;0.70279;0.29721;0.193981;0;
4-hydroxymidazolam_c1;691.25;468.157;1.47653;1.37793;0.494418;1185.63;723.0;402.5;167.875;80.125;27.125;4.75;0.125;259.375;120.25;53.875;31.375;19.25;13.875;7.75;5.25;164.375;55.875;25.375;9.625;0.625;0.0;487.75;211.0;96.375;33.5;4.375;0.0;0.0879183;0.27184;0.538197;1.0663;2.53254;1.54435;0.859754;0.358587;0.17115;0.05794;0.0101462;0.000267004;0.0502647;0.0956237;0.130967;0.183912;0.554034;0.256858;0.115079;0.0670181;0.0411187;0.0296375;0.0165543;0.0112142;1.48724;0.864542;4.3239;1.18752;35.183;341.766;0.396412;0.132137;0;0.579846;15.2442;10.2978;4.94639;2.57848;2.401;53.9;414.257;0.115132;0.130112;2.5038;2.57041;2.57766;2.57821;2.57836;2.57814;2.57514;2.0;34.7582;84.1974;98.1577;99.8119;99.9735;99.921;99.2338;-3.67849;-2.38509;-3.21984;-3.60382;-3.67042;-3.67768;-3.67822;-3.67838;-3.67815;-3.67515;-3.64621;12.1124;0.0;78.987;0.313611;0.867888;-2.93712;56.0233;0;0.0;0.2;0.16;0.36;0;0;0.0;0.04;0.12;0.0;7.36085;5.88835;0.675509;0.324491;0.193981;0;
4-hydroxymidazolam_c2;691.125;473.527;1.45952;1.40196;0.494507;1186.5;723.875;404.0;168.125;79.25;26.75;4.375;0.25;259.5;120.625;55.25;32.0;18.25;13.25;8.25;5.25;163.875;54.625;24.875;9.375;0.875;0.0;485.75;210.25;97.25;34.125;4.625;0.0;0.0879299;0.27043;0.53361;1.0495;2.50566;1.52869;0.853171;0.355048;0.167361;0.0564909;0.00923917;0.000527953;0.0509511;0.0938755;0.138622;0.187312;0.548015;0.254737;0.116678;0.0675779;0.0385405;0.0279815;0.0174224;0.011087;1.43439;0.835938;4.31405;1.24028;35.183;341.766;0.389735;0.129912;0;0.583447;15.2442;10.2978;4.94639;2.57848;2.401;53.9;419.627;0.113827;0.128447;2.5038;2.57041;2.57766;2.57821;2.57836;2.57814;2.57514;2.0;34.7582;84.1974;98.1577;99.8119;99.9735;99.921;99.2338;-3.67833;-2.38493;-3.21968;-3.60366;-3.67026;-3.67752;-3.67807;-3.67822;-3.67799;-3.67499;-3.64605;12.1124;0.0;78.4798;0.304685;0.872387;-2.93551;55.799;0;0.0;0.2;0.16;0.36;0;0;0.0;0.04;0.12;0.0;7.36085;5.88895;0.675288;0.324712;0.193981;0;
4-hydroxymidazolam_c3;690.75;468.385;1.47475;1.37993;0.494776;1183.25;723.0;404.125;168.0;79.375;27.625;4.5;0.5;257.875;118.875;54.875;31.25;18.875;12.375;8.125;5.375;163.125;54.875;25.0;10.375;0.75;0.0;487.875;210.875;97.5;33.25;3.5;0.0;0.0867101;0.269482;0.534553;1.02084;2.52623;1.5436;0.862805;0.358679;0.169465;0.0589792;0.00960748;0.0010675;0.0516883;0.0966664;0.138816;0.201257;0.550562;0.253797;0.117158;0.0667186;0.040298;0.0264206;0.0173468;0.0114756;1.44647;0.884;4.35607;1.20091;35.183;341.766;0.395836;0.131945;0;0.581887;15.2442;10.2978;4.94639;2.57848;2.401;53.9;414.485;0.115076;0.130041;2.5038;2.57041;2.57766;2.57821;2.57836;2.57814;2.57514;2.0;34.7582;84.1974;98.1577;99.8119;99.9735;99.921;99.2338;-3.68335;-2.38995;-3.2247;-3.60868;-3.67528;-3.68253;-3.68308;-3.68324;-3.68301;-3.68001;-3.65107;12.1124;0.0;78.615;0.320241;0.869949;-2.95047;56.0082;0;0.0;0.2;0.16;0.36;0;0;0.0;0.04;0.12;0.0;7.36085;5.88252;0.674073;0.325927;0.193981;0;
4-hydroxymidazolam_c4;690.875;466.678;1.48041;1.37214;0.494686;1186.13;723.625;403.75;169.125;80.875;27.125;4.75;0.125;260.375;120.25;54.125;31.25;19.25;13.875;8.25;5.25;164.75;55.75;25.375;9.625;0.625;0.0;487.375;211.5;96.125;33.625;4.25;0.0;0.0877165;0.270896;0.535534;1.06526;2.54164;1.55059;0.865158;0.362402;0.1733;0.0581236;0.0101783;0.000267851;0.0507794;0.096114;0.134525;0.181373;0.557933;0.257673;0.115979;0.0669627;0.041249;0.0297314;0.0176782;0.0112497;1.49423;0.868;4.33103;1.18074;35.183;341.766;0.395799;0.131933;0;0.579837;15.2442;10.2978;4.94639;2.57848;2.401;53.9;412.778;0.115497;0.130579;2.5038;2.57041;2.57766;2.57821;2.57836;2.57814;2.57514;2.0;34.7582;84.1974;98.1577;99.8119;99.9735;99.921;99.2338;-3.68102;-2.38762;-3.22236;-3.60635;-3.67295;-3.6802;-3.68075;-3.68091;-3.68068;-3.67768;-3.64874;12.1124;0.0;79.1944;0.32009;0.865767;-2.94503;56.1222;0;0.0;0.2;0.16;0.36;0;0;0.0;0.04;0.12;0.0;7.36085;5.88723;0.674726;0.325274;0.193981;0;
5-ethyl-5-heptyl-1,3-diazinane-2,4,6-trione_c0;620.375;429.625;1.44399;1.34975;0.409954;1004.13;631.25;371.75;181.0;99.625;45.625;9.625;0.125;192.875;75.0;28.625;17.25;10.5;5.875;3.0;1.875;84.375;24.875;8.75;2.25;0.0;0.0;431.125;209.0;112.0;45.125;3.625;0.0;0.16086;0.43329;0.816065;1.04944;2.33721;1.46931;0.86529;0.421298;0.231888;0.106197;0.0224033;0.000290952;0.0458493;0.0424634;0.135348;0.246767;0.448938;0.174571;0.0666279;0.0401513;0.0244399;0.0136747;0.00698284;0.00436427;3.48035;2.64493;3.09693;1.33235;26.194;254.325;1.95077;0.216753;0;0.653508;17.8278;10.0844;7.74337;3.15445;0.086;75.27;354.355;0.175199;0.212414;3.15325;3.14259;3.04831;2.88128;2.57789;1.69108;0.658298;1.77572;99.9723;99.7239;97.3057;78.3117;26.4889;3.41068;0.293262;-3.30671;-3.3067;-3.30659;-3.30551;-3.29485;-3.20057;-3.03355;-2.73015;-1.84334;-0.810421;0.378116;10.6422;;66.5643;-0.158973;0.542924;-2.19384;69.7368;0;0.166667;0.0;0.0555556;0.5;0;0;0.0;0.0;0.277778;0.0;7.27519;1.37543;0.574641;0.400233;3.86942;0;
5-ethyl-5-heptyl-1,3-diazinane-2,4,6-trione_c10;615.375;424.109;1.45098;1.3346;0.413285;1019.5;661.0;391.0;187.75;102.75;48.5;12.0;0.125;177.375;64.875;25.125;12.0;6.25;3.75;2.5;1.25;87.25;26.875;9.625;2.25;0.0;0.0;455.25;218.375;115.5;48.375;5.5;0.0;0.126534;0.313029;0.550381;0.602736;2.40386;1.55856;0.921933;0.442693;0.242273;0.114357;0.0282946;0.000294736;0.0397826;0.0246525;0.141854;0.221455;0.41823;0.152968;0.0592419;0.0282946;0.0147368;0.00884207;0.00589471;0.00294736;4.08955;4.04167;2.31414;1.85933;26.194;254.325;1.91752;0.213058;0;0.660279;17.8278;10.0844;7.74337;3.15445;0.086;75.27;348.839;0.177478;0.215773;3.15325;3.14259;3.04831;2.88128;2.57789;1.69108;0.658298;1.77572;99.9723;99.7239;97.3057;78.3117;26.4889;3.41068;0.293262;-3.41176;-3.41174;-3.41164;-3.41056;-3.3999;-3.30562;-3.13859;-2.8352;-1.94838;-0.915467;0.27307;10.6422;;61.2026;-0.130368;0.501405;-2.30726;68.3654;0;0.166667;0.0;0.0555556;0.5;0;0;0.0;0.0;0.277778;0.0;7.27519;1.37669;0.535334;0.420558;3.86942;0;
5-ethyl-5-heptyl-1,3-diazinane-2,4,6-trione_c11;617.5;438.243;1.40903;1.39704;0.411863;975.875;612.375;348.5;170.125;95.75;45.5;8.875;0.0;190.125;77.25;30.625;17.5;9.25;4.75;2.75;1.75;82.375;24.875;8.875;2.375;0.0;0.0;411.5;197.875;105.125;42.625;3.125;0.0;0.162009;0.450423;0.833789;1.07023;2.22679;1.39734;0.79522;0.388198;0.218486;0.103824;0.0202513;0.0;0.0490308;0.0130845;0.129301;0.204052;0.433834;0.176272;0.0698813;0.0399322;0.021107;0.0108387;0.00627505;0.00399322;3.12653;2.6;3.73698;4.60838;26.194;254.325;1.95704;0.217449;0;0.66281;17.8278;10.0844;7.74337;3.15445;0.086;75.27;362.973;0.171754;0.207371;3.15325;3.14259;3.04831;2.88128;2.57789;1.69108;0.658298;1.77572;99.9723;99.7239;97.3057;78.3117;26.4889;3.41068;0.293262;-3.26542;-3.26541;-3.2653;-3.26422;-3.25356;-3.15928;-2.99225;-2.68886;-1.80205;-0.769129;0.419408;10.6422;;66.0335;-0.176728;0.551779;-2.10641;69.485;0;0.166667;0.0;0.0555556;0.5;0;0;0.0;0.0;0.277778;0.0;7.27519;1.37531;0.555308;0.368788;3.86942;0;
5-ethyl-5-heptyl-1,3-diazinane-2,4,6-trione_c12;621.25;433.498;1.43311;1.36612;0.409377;997.625;639.875;380.75;190.125;105.375;50.625;10.375;0.0;191.5;74.0;24.125;12.5;7.0;4.125;2.25;0.875;82.0;25.25;9.0;2.125;0.0;0.0;438.625;217.25;116.875;48.25;3.375;0.0;0.131451;0.34707;0.650484;0.808695;2.30134;1.47607;0.87832;0.438583;0.243081;0.116782;0.0239332;0.0;0.0432837;0.0247798;0.187209;0.301899;0.441755;0.170704;0.0556519;0.0288352;0.0161477;0.00951561;0.00519033;0.00201846;4.36788;4.05;2.53851;1.74368;26.194;254.325;1.96228;0.218031;0;0.643044;17.8278;10.0844;7.74337;3.15445;0.086;75.27;358.228;0.173634;0.210117;3.15325;3.14259;3.04831;2.88128;2.57789;1.69108;0.658298;1.77572;99.9723;99.7239;97.3057;78.3117;26.4889;3.41068;0.293262;-3.38827;-3.38826;-3.38815;-3.38707;-3.37641;-3.28213;-3.11511;-2.81171;-1.9249;-0.891981;0.296556;10.6422;;61.5548;-0.142291;0.53922;-2.24127;67.6012;0;0.166667;0.0;0.0555556;0.5;0;0;0.0;0.0;0.277778;0.0;7.27519;1.3767;0.565446;0.416654;3.86942;0;
